frame_id,timestamp,rel_time_s,當前幀狀態,上一幀狀態,tracking_method,initial_matches,matches_before_tlm_opt,matches_after_tlm_opt,final_inliers,need_new_kf,new_kf_created,total_kf_in_map,total_mp_in_map,local_map_mp_count,local_kf_count,map_updated,reloc_attempted,reloc_success,reloc_candidates,reloc_bow_pass,reloc_pnp_inliers,imu_initialized,bias_acc_norm,bias_gyro_norm,preintegration_ms,pose_pred_ms,track_local_map_ms,need_new_kf_ms,total_tracking_ms
257,1403715286.112143,7.350000,OK,OK,MM,361,500,449,449,yes,yes,34,2216,2216,34,yes,no,no,0,0,0,no,0.000000,0.000000,0.000,1.328,2.171,0.023,4.006
258,1403715286.162143,7.400000,OK,OK,MM,365,507,464,464,no,no,35,2233,2233,35,no,no,no,0,0,0,no,0.000000,0.000000,0.000,1.322,2.492,0.034,4.394
259,1403715286.212143,7.450000,OK,OK,MM,377,499,463,463,yes,yes,34,2211,2211,34,yes,no,no,0,0,0,no,0.000000,0.000000,0.000,1.307,2.359,0.027,4.202
260,1403715286.262143,7.500000,OK,OK,MM,388,508,469,469,no,no,35,2229,2229,35,no,no,no,0,0,0,no,0.000000,0.000000,0.000,1.517,2.899,0.030,4.899
261,1403715286.312143,7.550000,OK,OK,MM,344,457,423,423,yes,yes,34,2207,2207,34,yes,no,no,0,0,0,no,0.000000,0.000000,0.000,1.496,2.494,0.028,4.494
262,1403715286.362143,7.600000,OK,OK,MM,336,491,456,456,no,no,35,2243,2243,35,no,no,no,0,0,0,no,0.000000,0.000000,0.000,1.572,2.673,0.024,4.712
263,1403715286.412143,7.650000,OK,OK,MM,372,501,465,465,no,no,35,2243,2243,35,yes,no,no,0,0,0,no,0.000000,0.000000,0.000,1.593,2.318,0.022,4.348
264,1403715286.462143,7.700000,OK,OK,MM,379,488,445,445,no,no,35,2243,2243,35,no,no,no,0,0,0,no,0.000000,0.000000,0.000,1.421,2.417,0.022,4.264
265,1403715286.512143,7.750000,OK,OK,MM,348,452,416,416,yes,yes,35,2243,2243,35,no,no,no,0,0,0,no,0.000000,0.000000,0.000,1.331,2.267,0.023,4.050
266,1403715286.562143,7.800000,OK,OK,MM,318,486,452,452,no,no,36,2281,2281,36,no,no,no,0,0,0,no,0.000000,0.000000,0.000,1.269,2.416,0.026,4.203
267,1403715286.612143,7.850000,OK,OK,MM,366,460,418,418,yes,yes,35,2258,2258,35,yes,no,no,0,0,0,no,0.000000,0.000000,0.000,1.309,2.123,0.022,3.890
268,1403715286.662143,7.900000,OK,OK,MM,335,486,441,441,no,no,36,2303,2303,36,no,no,no,0,0,0,no,0.000000,0.000000,0.000,1.421,2.380,0.024,4.245
269,1403715286.712143,7.950000,OK,OK,MM,332,455,408,408,yes,yes,36,2303,2303,36,yes,no,no,0,0,0,no,0.000000,0.000000,0.000,1.246,2.014,0.021,3.720
270,1403715286.762143,8.000000,OK,OK,MM,330,464,425,425,no,no,37,2333,2333,37,no,no,no,0,0,0,no,0.000000,0.000000,0.000,1.263,2.322,0.023,4.046
271,1403715286.812143,8.050000,OK,OK,MM,338,431,392,392,yes,yes,36,2311,2311,36,yes,no,no,0,0,0,no,0.000000,0.000000,0.000,1.302,1.945,0.021,3.681
272,1403715286.862143,8.100000,OK,OK,MM,315,462,407,407,no,no,37,2336,2336,37,no,no,no,0,0,0,no,0.000000,0.000000,0.000,1.268,2.278,0.022,3.966
273,1403715286.912143,8.150000,OK,OK,MM,340,456,413,413,no,no,37,2335,2335,37,yes,no,no,0,0,0,no,0.000000,0.000000,0.000,1.271,2.185,0.020,3.872
274,1403715286.962143,8.200000,OK,OK,MM,347,470,423,423,no,no,37,2335,2335,37,no,no,no,0,0,0,no,0.000000,0.000000,0.000,1.225,2.167,0.020,3.861
275,1403715287.012143,8.250000,OK,OK,MM,327,449,402,402,yes,yes,37,2335,2335,37,no,no,no,0,0,0,no,0.000000,0.000000,0.000,1.252,2.044,0.020,3.702
276,1403715287.062143,8.300000,OK,OK,MM,339,486,445,445,no,no,38,2358,2358,38,no,no,no,0,0,0,no,0.000000,0.000000,0.000,1.232,2.141,0.025,3.778
277,1403715287.112143,8.350000,OK,OK,MM,363,441,412,412,yes,yes,37,2342,2342,37,yes,no,no,0,0,0,no,0.000000,0.000000,0.000,1.557,2.130,0.023,4.121
278,1403715287.162143,8.400000,OK,OK,MM,338,436,395,395,no,no,38,2374,2374,38,no,no,no,0,0,0,no,0.000000,0.000000,0.000,1.397,2.400,0.027,4.225
279,1403715287.212143,8.450000,OK,OK,MM,328,424,378,378,yes,yes,37,2359,2359,37,yes,no,no,0,0,0,no,0.000000,0.000000,0.000,1.224,2.014,0.020,3.651
280,1403715287.262143,8.500000,OK,OK,MM,317,436,405,405,no,no,38,2390,2390,38,no,no,no,0,0,0,no,0.000000,0.000000,0.000,1.191,2.310,0.030,3.933
281,1403715287.312143,8.550000,OK,OK,MM,342,422,384,384,yes,yes,37,2370,2367,31,yes,no,no,0,0,0,no,0.000000,0.000000,0.000,1.220,2.438,0.027,4.112
282,1403715287.362143,8.600000,OK,OK,MM,328,448,412,412,no,no,38,2394,2391,32,no,no,no,0,0,0,no,0.000000,0.000000,0.000,1.476,2.563,0.027,4.451
283,1403715287.412143,8.650000,OK,OK,MM,335,426,396,396,yes,yes,38,2394,2391,32,yes,no,no,0,0,0,no,0.000000,0.000000,0.000,1.602,2.442,0.025,4.490
284,1403715287.462143,8.700000,OK,OK,MM,346,460,428,428,no,no,39,2418,2415,33,no,no,no,0,0,0,no,0.000000,0.000000,0.000,1.674,2.557,0.024,4.662
285,1403715287.512143,8.750000,OK,OK,MM,356,436,409,409,yes,yes,38,2399,2396,32,yes,no,no,0,0,0,no,0.000000,0.000000,0.000,1.555,1.907,0.021,3.966
286,1403715287.562143,8.800000,OK,OK,MM,358,456,428,428,no,no,39,2428,2425,33,no,no,no,0,0,0,no,0.000000,0.000000,0.000,1.413,1.986,0.023,3.797
287,1403715287.612143,8.850000,OK,OK,MM,357,435,405,405,yes,yes,39,2428,2425,33,yes,no,no,0,0,0,no,0.000000,0.000000,0.000,1.314,2.027,0.020,3.746
288,1403715287.662143,8.900000,OK,OK,MM,362,480,451,451,no,no,40,2482,2479,34,no,no,no,0,0,0,no,0.000000,0.000000,0.000,1.365,2.322,0.024,4.112
289,1403715287.712143,8.950000,OK,OK,MM,358,458,426,426,yes,yes,39,2456,2453,33,yes,no,no,0,0,0,no,0.000000,0.000000,0.000,1.333,2.014,0.021,3.754
290,1403715287.762143,9.000000,OK,OK,MM,352,460,427,427,no,no,40,2488,2485,34,no,no,no,0,0,0,no,0.000000,0.000000,0.000,1.265,2.108,0.034,3.773
291,1403715287.812143,9.050000,OK,OK,MM,359,426,395,395,yes,yes,39,2468,2465,33,yes,no,no,0,0,0,no,0.000000,0.000000,0.000,1.364,1.900,0.021,3.670
292,1403715287.862143,9.100000,OK,OK,MM,326,446,405,405,no,no,40,2501,2490,33,no,no,no,0,0,0,no,0.000000,0.000000,0.000,1.219,2.054,0.022,3.662
293,1403715287.912143,9.150000,OK,OK,MM,331,424,388,388,yes,yes,40,2500,2489,33,yes,no,no,0,0,0,no,0.000000,0.000000,0.000,1.176,2.006,0.026,3.649
294,1403715287.962143,9.200000,OK,OK,MM,307,392,363,363,no,no,41,2515,2489,33,no,no,no,0,0,0,no,0.000000,0.000000,0.000,1.132,2.042,0.026,3.585
295,1403715288.012143,9.250000,OK,OK,MM,293,385,354,354,yes,yes,40,2497,2471,32,yes,no,no,0,0,0,no,0.000000,0.000000,0.000,1.079,1.760,0.020,3.220
296,1403715288.062143,9.300000,OK,OK,MM,281,408,380,380,no,no,41,2547,2521,33,no,no,no,0,0,0,no,0.000000,0.000000,0.000,1.009,1.922,0.021,3.316
297,1403715288.112143,9.350000,OK,OK,MM,297,379,348,348,yes,yes,39,2506,2406,30,yes,no,no,0,0,0,no,0.000000,0.000000,0.000,1.075,1.774,0.019,3.259
298,1403715288.162143,9.400000,OK,OK,MM,277,401,367,367,no,no,40,2539,2439,31,no,no,no,0,0,0,no,0.000000,0.000000,0.000,1.020,1.940,0.020,3.330
299,1403715288.212143,9.450000,OK,OK,MM,303,399,374,374,no,no,40,2538,2024,29,yes,no,no,0,0,0,no,0.000000,0.000000,0.000,1.145,1.766,0.019,3.271
300,1403715288.262143,9.500000,OK,OK,MM,294,378,357,357,yes,yes,40,2538,2024,29,no,no,no,0,0,0,no,0.000000,0.000000,0.000,1.085,1.796,0.020,3.284
301,1403715288.312143,9.550000,OK,OK,MM,301,400,375,375,no,no,41,2570,2544,33,no,no,no,0,0,0,no,0.000000,0.000000,0.000,1.114,2.017,0.020,3.521
302,1403715288.362143,9.600000,OK,OK,MM,317,399,376,376,no,no,41,2570,2544,33,yes,no,no,0,0,0,no,0.000000,0.000000,0.000,1.154,2.497,0.031,4.037
303,1403715288.412143,9.650000,OK,OK,MM,302,384,361,361,yes,yes,41,2570,2544,33,no,no,no,0,0,0,no,0.000000,0.000000,0.000,1.061,1.862,0.019,3.323
304,1403715288.462143,9.700000,OK,OK,MM,292,422,398,398,no,no,42,2586,2560,34,no,no,no,0,0,0,no,0.000000,0.000000,0.000,1.090,2.038,0.025,3.574
305,1403715288.512143,9.750000,OK,OK,MM,330,421,401,401,no,no,41,2570,2544,33,yes,no,no,0,0,0,no,0.000000,0.000000,0.000,1.160,1.932,0.018,3.504
306,1403715288.562143,9.800000,OK,OK,MM,334,406,386,386,no,no,41,2570,2544,33,no,no,no,0,0,0,no,0.000000,0.000000,0.000,1.172,1.896,0.019,3.448
307,1403715288.612143,9.850000,OK,OK,MM,316,404,379,379,no,no,41,2570,2544,33,no,no,no,0,0,0,no,0.000000,0.000000,0.000,1.210,1.917,0.019,3.492
308,1403715288.662143,9.900000,OK,OK,MM,335,394,366,366,yes,yes,41,2570,2544,33,no,no,no,0,0,0,no,0.000000,0.000000,0.000,1.198,1.947,0.019,3.550
309,1403715288.712143,9.950000,OK,OK,MM,314,423,396,396,no,no,42,2603,2577,34,no,no,no,0,0,0,no,0.000000,0.000000,0.000,1.120,2.055,0.022,3.576
310,1403715288.762143,10.000000,OK,OK,MM,325,409,378,378,no,no,41,2578,2552,33,yes,no,no,0,0,0,no,0.000000,0.000000,0.000,1.209,1.883,0.018,3.469
311,1403715288.812143,10.050000,OK,OK,MM,307,396,359,359,yes,yes,41,2578,2552,33,no,no,no,0,0,0,no,0.000000,0.000000,0.000,1.108,1.989,0.020,3.577
312,1403715288.862143,10.100000,OK,OK,MM,299,413,384,384,no,no,42,2620,2520,33,no,no,no,0,0,0,no,0.000000,0.000000,0.000,1.066,1.961,0.022,3.429
313,1403715288.912143,10.150000,OK,OK,MM,308,416,384,384,yes,yes,42,2619,2519,33,yes,no,no,0,0,0,no,0.000000,0.000000,0.000,1.113,1.859,0.019,3.378
314,1403715288.962143,10.200000,OK,OK,MM,315,430,396,396,no,no,43,2643,2129,32,no,no,no,0,0,0,no,0.000000,0.000000,0.000,1.106,2.023,0.022,3.547
315,1403715289.012143,10.250000,OK,OK,MM,329,423,406,406,no,no,42,2625,2111,31,yes,no,no,0,0,0,no,0.000000,0.000000,0.000,1.182,1.814,0.018,3.375
316,1403715289.062143,10.300000,OK,OK,MM,324,414,392,392,yes,yes,42,2625,2599,34,no,no,no,0,0,0,no,0.000000,0.000000,0.000,1.190,1.958,0.020,3.555
317,1403715289.112143,10.350000,OK,OK,MM,321,424,401,401,no,no,43,2648,2622,35,no,no,no,0,0,0,no,0.000000,0.000000,0.000,1.174,2.063,0.022,3.651
318,1403715289.162143,10.400000,OK,OK,MM,325,413,374,374,yes,yes,43,2648,2622,35,yes,no,no,0,0,0,no,0.000000,0.000000,0.000,1.122,2.102,0.020,3.629
319,1403715289.212143,10.450000,OK,OK,MM,296,419,398,398,no,no,44,2675,2161,33,no,no,no,0,0,0,no,0.000000,0.000000,0.000,1.266,2.294,0.027,4.025
320,1403715289.262143,10.500000,OK,OK,MM,326,415,389,389,yes,yes,44,2674,2574,35,yes,no,no,0,0,0,no,0.000000,0.000000,0.000,1.148,1.945,0.021,3.580
321,1403715289.312143,10.550000,OK,OK,MM,321,423,399,399,no,no,45,2713,2613,36,no,no,no,0,0,0,no,0.000000,0.000000,0.000,1.100,2.031,0.025,3.574
322,1403715289.362143,10.600000,OK,OK,MM,305,401,384,384,yes,yes,44,2692,2178,33,yes,no,no,0,0,0,no,0.000000,0.000000,0.000,1.111,1.784,0.020,3.312
323,1403715289.412143,10.650000,OK,OK,MM,314,434,408,408,no,no,45,2733,2219,34,no,no,no,0,0,0,no,0.000000,0.000000,0.000,1.166,2.077,0.024,3.698
324,1403715289.462143,10.700000,OK,OK,MM,315,412,382,382,yes,yes,44,2715,2201,33,yes,no,no,0,0,0,no,0.000000,0.000000,0.000,1.110,1.991,0.019,3.531
325,1403715289.512143,10.750000,OK,OK,MM,307,447,419,419,no,no,45,2761,2247,34,no,no,no,0,0,0,no,0.000000,0.000000,0.000,1.098,2.060,0.023,3.571
326,1403715289.562143,10.800000,OK,OK,MM,342,437,409,409,yes,yes,45,2759,2245,34,yes,no,no,0,0,0,no,0.000000,0.000000,0.000,1.279,1.993,0.028,3.739
327,1403715289.612143,10.850000,OK,OK,MM,314,468,446,446,no,no,46,2835,2321,35,no,no,no,0,0,0,no,0.000000,0.000000,0.000,1.290,2.913,0.032,4.722
328,1403715289.662143,10.900000,OK,OK,MM,360,454,431,431,yes,yes,46,2834,2300,34,yes,no,no,0,0,0,no,0.000000,0.000000,0.000,1.487,2.489,0.029,4.499
329,1403715289.712143,10.950000,OK,OK,MM,320,467,445,445,no,no,47,2879,2345,35,no,no,no,0,0,0,no,0.000000,0.000000,0.000,1.571,2.772,0.027,4.821
330,1403715289.762143,11.000000,OK,OK,MM,339,457,435,435,yes,yes,46,2857,2323,34,yes,no,no,0,0,0,no,0.000000,0.000000,0.000,1.413,1.994,0.022,3.864
331,1403715289.812143,11.050000,OK,OK,MM,366,493,464,464,no,no,47,2880,2346,35,no,no,no,0,0,0,no,0.000000,0.000000,0.000,1.236,2.302,0.025,3.998
332,1403715289.862143,11.100000,OK,OK,MM,386,483,454,454,no,no,45,2844,2310,33,yes,no,no,0,0,0,no,0.000000,0.000000,0.000,1.291,2.078,0.021,3.781
333,1403715289.912143,11.150000,OK,OK,MM,387,481,459,459,no,no,45,2844,2310,33,no,no,no,0,0,0,no,0.000000,0.000000,0.000,1.417,2.148,0.022,3.975
334,1403715289.962143,11.200000,OK,OK,MM,373,471,451,451,no,no,45,2844,2310,33,no,no,no,0,0,0,no,0.000000,0.000000,0.000,1.301,2.114,0.024,3.822
335,1403715290.012143,11.250000,OK,OK,MM,388,481,454,454,no,no,45,2844,2310,33,no,no,no,0,0,0,no,0.000000,0.000000,0.000,1.334,2.230,0.023,3.992
336,1403715290.062143,11.300000,OK,OK,MM,375,479,455,455,no,no,45,2844,2310,33,no,no,no,0,0,0,no,0.000000,0.000000,0.000,1.339,2.236,0.022,3.997
337,1403715290.112143,11.350000,OK,OK,MM,387,482,459,459,no,no,45,2844,2310,33,no,no,no,0,0,0,no,0.000000,0.000000,0.000,1.338,2.229,0.021,3.984
338,1403715290.162143,11.400000,OK,OK,MM,391,479,450,450,yes,yes,45,2844,2310,33,no,no,no,0,0,0,no,0.000000,0.000000,0.000,1.449,2.309,0.024,4.209
339,1403715290.212143,11.450000,OK,OK,MM,358,466,449,449,no,no,46,2825,2291,34,no,no,no,0,0,0,no,0.000000,0.000000,0.000,1.242,2.354,0.030,4.154
340,1403715290.262143,11.500000,OK,OK,MM,361,462,444,444,yes,yes,45,2811,2277,33,yes,no,no,0,0,0,no,0.000000,0.000000,0.000,1.232,1.819,0.021,3.486
341,1403715290.312143,11.550000,OK,OK,MM,379,491,464,464,no,no,46,2851,2317,34,no,no,no,0,0,0,no,0.000000,0.000000,0.000,1.292,2.325,0.024,4.048
342,1403715290.362143,11.600000,OK,OK,MM,390,473,440,440,yes,yes,46,2851,2317,34,yes,no,no,0,0,0,no,0.000000,0.000000,0.000,1.307,2.052,0.023,3.803
343,1403715290.412143,11.650000,OK,OK,MM,356,484,461,461,no,no,47,2882,2348,35,no,no,no,0,0,0,no,0.000000,0.000000,0.000,1.236,2.455,0.027,4.165
344,1403715290.462143,11.700000,OK,OK,MM,366,477,452,452,yes,yes,47,2882,2368,36,yes,no,no,0,0,0,no,0.000000,0.000000,0.000,1.247,1.988,0.024,3.690
345,1403715290.512143,11.750000,OK,OK,MM,376,486,461,461,no,no,48,2896,2382,37,no,no,no,0,0,0,no,0.000000,0.000000,0.000,1.351,2.249,0.024,4.048
346,1403715290.562143,11.800000,OK,OK,MM,381,437,418,418,yes,yes,46,2855,2321,34,yes,no,no,0,0,0,no,0.000000,0.000000,0.000,1.378,2.188,0.030,4.139
347,1403715290.612143,11.850000,OK,OK,MM,347,465,446,446,no,no,47,2876,2342,35,no,no,no,0,0,0,no,0.000000,0.000000,0.000,1.791,2.226,0.026,4.507
348,1403715290.662143,11.900000,OK,OK,MM,374,454,433,433,no,no,46,2854,2320,34,yes,no,no,0,0,0,no,0.000000,0.000000,0.000,1.213,1.970,0.023,3.639
349,1403715290.712143,11.950000,OK,OK,MM,353,441,424,424,yes,yes,46,2854,2320,34,no,no,no,0,0,0,no,0.000000,0.000000,0.000,1.295,2.056,0.022,3.805
350,1403715290.762143,12.000000,OK,OK,MM,330,466,446,446,no,no,47,2898,2364,35,no,no,no,0,0,0,no,0.000000,0.000000,0.000,1.214,2.321,0.023,3.981
351,1403715290.812143,12.050000,OK,OK,MM,369,447,418,418,yes,yes,47,2898,2364,35,yes,no,no,0,0,0,no,0.000000,0.000000,0.000,1.176,1.919,0.020,3.527
352,1403715290.862143,12.100000,OK,OK,MM,346,441,423,423,no,no,48,2897,2363,36,no,no,no,0,0,0,no,0.000000,0.000000,0.000,1.197,2.178,0.025,3.827
353,1403715290.912143,12.150000,OK,OK,MM,352,429,406,406,yes,yes,47,2874,2340,35,yes,no,no,0,0,0,no,0.000000,0.000000,0.000,1.162,1.778,0.023,3.407
354,1403715290.962143,12.200000,OK,OK,MM,357,437,407,407,no,no,48,2897,2363,36,no,no,no,0,0,0,no,0.000000,0.000000,0.000,1.161,2.227,0.021,3.815
355,1403715291.012143,12.250000,OK,OK,MM,354,426,406,406,yes,yes,48,2897,2363,36,yes,no,no,0,0,0,no,0.000000,0.000000,0.000,1.170,1.967,0.029,3.628
356,1403715291.062143,12.300000,OK,OK,MM,335,450,425,425,no,no,49,2924,2390,37,no,no,no,0,0,0,no,0.000000,0.000000,0.000,1.225,2.914,0.031,4.642
357,1403715291.112143,12.350000,OK,OK,MM,367,439,414,414,yes,yes,48,2909,2375,36,yes,no,no,0,0,0,no,0.000000,0.000000,0.000,1.426,2.476,0.029,4.424
358,1403715291.162143,12.400000,OK,OK,MM,358,440,416,416,no,no,49,2930,2396,37,no,no,no,0,0,0,no,0.000000,0.000000,0.000,1.480,2.623,0.028,4.773
359,1403715291.212143,12.450000,OK,OK,MM,329,418,394,394,yes,yes,48,2913,2379,36,yes,no,no,0,0,0,no,0.000000,0.000000,0.000,1.434,2.341,0.028,4.237
360,1403715291.262143,12.500000,OK,OK,MM,331,438,407,407,no,no,49,2945,2411,37,no,no,no,0,0,0,no,0.000000,0.000000,0.000,1.198,2.342,0.021,3.954
361,1403715291.312143,12.550000,OK,OK,MM,350,441,417,417,no,no,49,2945,2411,37,yes,no,no,0,0,0,no,0.000000,0.000000,0.000,1.152,1.859,0.020,3.391
362,1403715291.362143,12.600000,OK,OK,MM,367,428,410,410,yes,yes,49,2945,2385,36,no,no,no,0,0,0,no,0.000000,0.000000,0.000,1.203,2.012,0.020,3.632
363,1403715291.412143,12.650000,OK,OK,MM,334,445,423,423,no,no,50,2975,2415,37,no,no,no,0,0,0,no,0.000000,0.000000,0.000,1.176,2.130,0.022,3.723
364,1403715291.462143,12.700000,OK,OK,MM,355,417,400,400,yes,yes,49,2954,2394,36,yes,no,no,0,0,0,no,0.000000,0.000000,0.000,1.233,1.856,0.021,3.516
365,1403715291.512143,12.750000,OK,OK,MM,334,447,420,420,no,no,50,2989,2429,37,no,no,no,0,0,0,no,0.000000,0.000000,0.000,1.173,3.015,0.024,4.622
366,1403715291.562143,12.800000,OK,OK,MM,364,439,414,414,yes,yes,49,2971,2437,37,yes,no,no,0,0,0,no,0.000000,0.000000,0.000,1.187,1.812,0.021,3.447
367,1403715291.612143,12.850000,OK,OK,MM,332,436,412,412,no,no,50,2977,2417,37,no,no,no,0,0,0,no,0.000000,0.000000,0.000,1.179,2.028,0.021,3.614
368,1403715291.662143,12.900000,OK,OK,MM,341,416,400,400,no,no,48,2933,2373,35,yes,no,no,0,0,0,no,0.000000,0.000000,0.000,1.100,1.662,0.018,3.132
369,1403715291.712143,12.950000,OK,OK,MM,351,404,389,389,yes,yes,48,2933,2373,35,no,no,no,0,0,0,no,0.000000,0.000000,0.000,1.194,1.869,0.020,3.467
370,1403715291.762143,13.000000,OK,OK,MM,332,411,391,391,no,no,49,2947,2387,36,no,no,no,0,0,0,no,0.000000,0.000000,0.000,1.119,1.941,0.023,3.465
371,1403715291.812143,13.050000,OK,OK,MM,314,396,378,378,yes,yes,48,2930,2370,35,yes,no,no,0,0,0,no,0.000000,0.000000,0.000,1.118,1.802,0.019,3.321
372,1403715291.862143,13.100000,OK,OK,MM,292,399,375,375,no,no,49,2971,2411,36,no,no,no,0,0,0,no,0.000000,0.000000,0.000,1.065,1.899,0.023,3.363
373,1403715291.912143,13.150000,OK,OK,MM,314,390,368,368,yes,yes,49,2971,2259,34,yes,no,no,0,0,0,no,0.000000,0.000000,0.000,1.033,1.748,0.019,3.179
374,1403715291.962143,13.200000,OK,OK,MM,302,408,392,392,no,no,50,2995,2435,37,no,no,no,0,0,0,no,0.000000,0.000000,0.000,1.124,1.980,0.020,3.495
375,1403715292.012143,13.250000,OK,OK,MM,328,398,381,381,no,no,50,2994,2434,37,yes,no,no,0,0,0,no,0.000000,0.000000,0.000,1.097,1.820,0.018,3.330
376,1403715292.062143,13.300000,OK,OK,MM,326,389,377,377,no,no,50,2994,2282,35,no,no,no,0,0,0,no,0.000000,0.000000,0.000,1.185,1.988,0.019,3.533
377,1403715292.112143,13.350000,OK,OK,MM,321,383,367,367,yes,yes,50,2994,2282,35,no,no,no,0,0,0,no,0.000000,0.000000,0.000,1.210,1.926,0.020,3.526
378,1403715292.162143,13.400000,OK,OK,MM,319,426,410,410,no,no,51,3039,2327,36,no,no,no,0,0,0,no,0.000000,0.000000,0.000,1.161,1.957,0.021,3.506
379,1403715292.212143,13.450000,OK,OK,MM,350,423,403,403,yes,yes,51,3038,2326,36,yes,no,no,0,0,0,no,0.000000,0.000000,0.000,1.243,1.882,0.021,3.530
380,1403715292.262143,13.500000,OK,OK,MM,339,445,422,422,no,no,52,3078,2366,37,no,no,no,0,0,0,no,0.000000,0.000000,0.000,1.229,2.172,0.027,3.871
381,1403715292.312143,13.550000,OK,OK,MM,357,437,412,412,yes,yes,51,3060,2348,36,yes,no,no,0,0,0,no,0.000000,0.000000,0.000,1.423,1.844,0.020,3.664
382,1403715292.362143,13.600000,OK,OK,MM,345,444,419,419,no,no,52,3092,2380,37,no,no,no,0,0,0,no,0.000000,0.000000,0.000,1.476,2.440,0.023,4.329
383,1403715292.412143,13.650000,OK,OK,MM,347,431,405,405,yes,yes,51,3074,2362,36,yes,no,no,0,0,0,no,0.000000,0.000000,0.000,1.450,1.827,0.021,3.689
384,1403715292.462143,13.700000,OK,OK,MM,333,436,407,407,no,no,52,3116,2404,37,no,no,no,0,0,0,no,0.000000,0.000000,0.000,1.251,2.110,0.023,3.752
385,1403715292.512143,13.750000,OK,OK,MM,314,439,407,407,yes,yes,51,3097,2385,36,yes,no,no,0,0,0,no,0.000000,0.000000,0.000,1.157,1.868,0.021,3.498
386,1403715292.562143,13.800000,OK,OK,MM,331,434,396,396,no,no,52,3136,2424,37,no,no,no,0,0,0,no,0.000000,0.000000,0.000,1.151,2.093,0.026,3.721
387,1403715292.612143,13.850000,OK,OK,MM,318,398,365,365,yes,yes,52,3135,2575,39,yes,no,no,0,0,0,no,0.000000,0.000000,0.000,1.024,1.807,0.021,3.255
388,1403715292.662143,13.900000,OK,OK,MM,279,415,377,377,no,no,53,3178,2466,38,no,no,no,0,0,0,no,0.000000,0.000000,0.000,1.060,2.008,0.024,3.460
389,1403715292.712143,13.950000,OK,OK,MM,290,396,359,359,yes,yes,53,3176,2616,40,yes,no,no,0,0,0,no,0.000000,0.000000,0.000,1.054,1.796,0.019,3.272
390,1403715292.762143,14.000000,OK,OK,MM,289,408,370,370,no,no,54,3211,2651,41,no,no,no,0,0,0,no,0.000000,0.000000,0.000,0.983,2.168,0.022,3.570
391,1403715292.812143,14.050000,OK,OK,MM,292,404,369,369,no,no,53,3195,2675,42,yes,no,no,0,0,0,no,0.000000,0.000000,0.000,0.981,1.997,0.020,3.385
392,1403715292.862143,14.100000,OK,OK,MM,287,386,348,348,yes,yes,53,3195,2661,41,no,no,no,0,0,0,no,0.000000,0.000000,0.000,1.125,1.922,0.020,3.480
393,1403715292.912143,14.150000,OK,OK,MM,278,431,395,395,no,no,54,3246,2712,42,no,no,no,0,0,0,no,0.000000,0.000000,0.000,1.099,2.325,0.021,3.841
394,1403715292.962143,14.200000,OK,OK,MM,331,438,397,397,no,no,53,3227,2693,41,yes,no,no,0,0,0,no,0.000000,0.000000,0.000,1.110,1.974,0.019,3.509
395,1403715293.012143,14.250000,OK,OK,MM,330,389,355,355,yes,yes,53,3227,2693,41,no,no,no,0,0,0,no,0.000000,0.000000,0.000,1.138,1.962,0.019,3.495
396,1403715293.062143,14.300000,OK,OK,MM,303,436,398,398,no,no,54,3284,2750,42,no,no,no,0,0,0,no,0.000000,0.000000,0.000,1.030,2.328,0.022,3.781
397,1403715293.112143,14.350000,OK,OK,MM,322,409,385,385,no,no,53,3269,2735,41,yes,no,no,0,0,0,no,0.000000,0.000000,0.000,1.056,1.899,0.019,3.350
398,1403715293.162143,14.400000,OK,OK,MM,329,399,371,371,yes,yes,53,3269,2735,41,no,no,no,0,0,0,no,0.000000,0.000000,0.000,1.162,2.024,0.020,3.596
399,1403715293.212143,14.450000,OK,OK,MM,312,429,389,389,no,no,54,3320,2786,42,no,no,no,0,0,0,no,0.000000,0.000000,0.000,1.096,2.247,0.021,3.726
400,1403715293.262143,14.500000,OK,OK,MM,318,414,382,382,no,no,54,3319,2785,42,yes,no,no,0,0,0,no,0.000000,0.000000,0.000,1.113,1.942,0.021,3.447
401,1403715293.312143,14.550000,OK,OK,MM,322,412,374,374,yes,yes,54,3319,2785,42,no,no,no,0,0,0,no,0.000000,0.000000,0.000,1.170,2.174,0.021,3.760
402,1403715293.362143,14.600000,OK,OK,MM,315,422,390,390,no,no,55,3356,2822,43,no,no,no,0,0,0,no,0.000000,0.000000,0.000,1.234,2.406,0.023,4.044
403,1403715293.412143,14.650000,OK,OK,MM,328,407,367,367,no,no,55,3356,2822,43,no,no,no,0,0,0,no,0.000000,0.000000,0.000,1.239,2.050,0.022,3.670
404,1403715293.462143,14.700000,OK,OK,MM,315,381,345,345,yes,yes,55,3356,2822,43,yes,no,no,0,0,0,no,0.000000,0.000000,0.000,1.112,2.015,0.021,3.530
405,1403715293.512143,14.750000,OK,OK,MM,288,412,365,365,no,no,56,3404,2870,44,no,no,no,0,0,0,no,0.000000,0.000000,0.000,1.328,2.101,0.021,3.813
406,1403715293.562143,14.800000,OK,OK,MM,312,403,369,369,no,no,56,3404,2870,44,no,no,no,0,0,0,no,0.000000,0.000000,0.000,1.167,2.103,0.023,3.669
